에피소드=1,아파트수=262, 병원수=243, 기지국수=252, ITS수=283, 수용 가능 인원=52100, 인구수=51802.0, 누적자본=264693969.0, 누적 만족도=95.0, 누적보상=14238.0
에피소드=2356,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2357,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2358,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2359,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2360,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2361,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2362,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2363,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2364,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2365,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2366,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2367,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2368,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2369,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2370,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2371,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2372,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2373,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2374,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2375,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2376,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2377,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2378,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=3.0, 누적 만족도=100, 누적보상=100.0
에피소드=2379,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2380,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2381,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2382,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2383,아파트수=178, 병원수=211, 기지국수=508, ITS수=143, 수용 가능 인원=35500, 인구수=35496.0, 누적자본=147118035.0, 누적 만족도=100, 누적보상=17337.0
에피소드=2384,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2385,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-73.0, 누적 만족도=100, 누적보상=100.0
에피소드=2386,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2387,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2388,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2389,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2390,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2391,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=3.0, 누적 만족도=100, 누적보상=100.0
에피소드=2392,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2393,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2394,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2395,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2396,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2397,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2398,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2399,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2400,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2401,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2402,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=4.0, 누적 만족도=100, 누적보상=100.0
에피소드=2403,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2404,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2405,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2406,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2407,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2408,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2409,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-81.0, 누적 만족도=100, 누적보상=100.0
에피소드=2410,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2411,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2412,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2413,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2414,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2415,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2416,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=3.0, 누적 만족도=100, 누적보상=100.0
에피소드=2417,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=3.0, 누적 만족도=100, 누적보상=100.0
에피소드=2418,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2419,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2420,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2421,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2422,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2423,아파트수=134, 병원수=275, 기지국수=404, ITS수=227, 수용 가능 인원=26800, 인구수=26796.0, 누적자본=117064605.0, 누적 만족도=100, 누적보상=15827.0
에피소드=2424,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2425,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2426,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2427,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2428,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2429,아파트수=200, 병원수=261, 기지국수=382, ITS수=197, 수용 가능 인원=38100, 인구수=38059.0, 누적자본=175159548.0, 누적 만족도=100, 누적보상=18646.0
에피소드=2430,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2431,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2432,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=5.0, 누적 만족도=100, 누적보상=0.0
에피소드=2433,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2434,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2435,아파트수=114, 병원수=185, 기지국수=553, ITS수=188, 수용 가능 인원=22700, 인구수=22696.0, 누적자본=70515159.0, 누적 만족도=100, 누적보상=13584.0
에피소드=2436,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2437,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2438,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2439,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2440,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2441,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2442,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2443,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2444,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2445,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2446,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2447,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2448,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2449,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=5.0, 누적 만족도=100, 누적보상=0.0
에피소드=2450,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2451,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2452,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2453,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2454,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2455,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2456,아파트수=200, 병원수=246, 기지국수=347, ITS수=247, 수용 가능 인원=39000, 인구수=38989.0, 누적자본=200338068.0, 누적 만족도=100, 누적보상=20071.0
에피소드=2457,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=2458,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
